,Timestamp,Open,High,Low,Close,Volume,Trend
1405,1.65064E+12,576790000,576980000,576790000,576980000,0.00074271,2
1406,1.65064E+12,577180000,577244000,577180000,577244000,0.00212112,0
1407,1.65064E+12,577243000,577243000,577000000,577001000,0.04344045,0
1408,1.65064E+12,577000000,577001000,576979000,576979000,0.02295026,0
1409,1.65064E+12,576853000,576853000,576790000,576790000,0.0317819,0
1410,1.65064E+12,576650000,576650000,576230000,576230000,0.06144116,0
1411,1.65064E+12,576230000,576230000,575389000,575412000,0.52701295,0
1412,1.65064E+12,575660000,575790000,575660000,575790000,0.01505862,2
1413,1.65064E+12,576870000,577097000,576000000,576846000,0.96216132,0
1414,1.65064E+12,576321000,576321000,576321000,576321000,0.00207594,0
1415,1.65064E+12,576320000,576320000,576320000,576320000,0.00021698,2
1416,1.65064E+12,576321000,576321000,576320000,576321000,0.05244115,0
1417,1.65064E+12,576320000,576320000,576320000,576320000,0.01859738,0
1418,1.65064E+12,576321000,576321000,576003000,576003000,0.09857241,0
1419,1.65064E+12,576003000,576004000,576003000,576004000,0.00043948,2
1420,1.65064E+12,576229000,576584000,576229000,576584000,0.05975763,2
1421,1.65064E+12,576590000,576789000,576590000,576789000,0.00170539,2
1422,1.65064E+12,576790000,576980000,576790000,576980000,0.00074271,2
1423,1.65064E+12,577180000,577244000,577180000,577244000,0.00212112,0
1424,1.65064E+12,577243000,577243000,577000000,577001000,0.04344045,0
1425,1.65064E+12,577000000,577001000,576979000,576979000,0.02295026,0
1426,1.65064E+12,576853000,576853000,576790000,576790000,0.0317819,0
1427,1.65064E+12,576650000,576650000,576230000,576230000,0.06144116,0
1428,1.65064E+12,576230000,576230000,575389000,575412000,0.52701295,0
1429,1.65064E+12,575660000,575790000,575660000,575790000,0.01505862,2
1430,1.65064E+12,576870000,577097000,576000000,576846000,0.96216132,0
1431,1.65064E+12,576321000,576321000,576321000,576321000,0.00207594,0
1432,1.65064E+12,576320000,576320000,576320000,576320000,0.00021698,2
1433,1.65064E+12,576321000,576321000,576320000,576321000,0.05244115,0
1434,1.65064E+12,576320000,576320000,576320000,576320000,0.01859738,0
1435,1.65064E+12,576321000,576321000,576003000,576003000,0.09857241,0
1436,1.65064E+12,576003000,576004000,576003000,576004000,0.00043948,2
1437,1.65064E+12,576229000,576584000,576229000,576584000,0.05975763,2
1438,1.65064E+12,576590000,576789000,576590000,576789000,0.00170539,2
1439,1.65064E+12,576790000,576980000,576790000,576980000,0.00074271,2
1440,1.65064E+12,577180000,577244000,577180000,577244000,0.00212112,0
1441,1.65064E+12,577243000,577243000,577000000,577001000,0.04344045,0
1442,1.65064E+12,577000000,577001000,576979000,576979000,0.02295026,0
1443,1.65064E+12,576853000,576853000,576790000,576790000,0.0317819,0
1444,1.65064E+12,576650000,576650000,576230000,576230000,0.06144116,0
1445,1.65064E+12,576230000,576230000,575389000,575412000,0.52701295,0
